PO_ID,Supplier,Order_Date,Delivery_Date,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,Department,Order Month,Spend,Lead Time (Days),Qty_LeadTime_Interaction,Cost_per_Unit,Markup_%,High_Markup_Flag,PPI
PO-00713,Alpha_Inc,2022-01-28,2022-02-07,Services,Delivered,654,96.01,90.31,10.0,Yes,Logistics,2022-01,59062.74,10.0,6540.0,90.31,0.0,False,105.133
PO-00714,Gamma_Co,2022-03-27,2022-04-06,Office Supplies,Delivered,1995,88.47,82.65,87.0,No,Procurement,2022-03,164886.75,10.0,19950.0,82.65,0.0,False,214.692
PO-00715,Beta_Supplies,2023-10-21,2023-10-28,MRO,Delivered,1019,91.56,77.93,111.0,No,Procurement,2023-10,79410.67000000001,7.0,7133.0,77.93,0.0,False,332.699
PO-00716,Epsilon_Group,2023-03-15,2023-03-31,Manufacturing,Pending,1675,73.8,65.34,42.0,Yes,Finance,2023-03,109444.5,16.0,26800.0,65.34,0.0,False,323.293
PO-00717,Gamma_Co,2022-05-19,2022-05-31,Raw Materials,Pending,1071,60.77,58.5,74.8034321372855,Yes,Logistics,2022-05,62653.5,12.0,12852.0,58.5,0.0,False,374.198
PO-00718,Beta_Supplies,2023-04-18,2023-04-27,Metals,Delivered,467,19.17,17.11,49.0,Yes,Logistics,2023-04,7990.37,9.0,4203.0,17.11,0.0,False,347.827
PO-00719,Delta_Logistics,2022-07-06,2022-07-25,MRO,Pending,164,48.16,47.46,27.0,Yes,Logistics,2022-07,7783.4400000000005,19.0,3116.0,47.46,0.0,False,309.376
PO-00720,Epsilon_Group,2022-02-21,2022-03-06,Chemicals,Cancelled,666,43.76,41.13,18.0,Yes,Logistics,2022-02,27392.58,13.0,8658.0,41.13,0.0,False,346.47
PO-00722,Epsilon_Group,2023-01-24,2023-01-29,Office Supplies,Delivered,1269,79.61,71.86,47.0,Yes,Procurement,2023-01,91190.34,5.0,6345.0,71.86,0.0,False,268.947
PO-00723,Epsilon_Group,2022-12-02,2022-12-12,Electronics,Delivered,875,57.63,51.8,16.0,Yes,Logistics,2022-12,45325.0,10.0,8750.0,51.8,0.0,False,132.565
PO-00724,Alpha_Inc,2022-08-05,2022-02-13,MRO,Partially Delivered,1574,17.9,15.85,31.0,Yes,Finance,2022-08,24947.899999999998,10.776811594202899,16962.701449275362,15.849999999999998,-1.1207298671294955e-14,False,310.814
PO-00725,Epsilon_Group,2023-04-11,2023-04-26,Raw Materials,Partially Delivered,1699,32.05,29.34,69.0,Yes,Production,2023-04,49848.659999999996,15.0,25485.0,29.339999999999996,-1.2108771911385484e-14,False,329.065
PO-00726,Alpha_Inc,2022-12-01,2022-12-17,Packaging,Delivered,1566,75.43,71.27,27.0,Yes,Production,2022-12,111608.81999999999,16.0,25056.0,71.27,0.0,False,291.117
PO-00727,Gamma_Co,2022-12-12,2022-12-30,Office Supplies,Delivered,1148,17.78,17.16,61.0,Yes,Finance,2022-12,19699.68,18.0,20664.0,17.16,0.0,False,258.453
PO-00728,Epsilon_Group,2023-01-24,2023-02-11,Chemicals,Delivered,462,91.81,83.14,11.0,Yes,Logistics,2023-01,38410.68,18.0,8316.0,83.14,0.0,False,345.017
PO-00729,Gamma_Co,2022-10-12,2022-10-17,Metals,Delivered,1449,57.02,49.28,71.0,Yes,Procurement,2022-10,71406.72,5.0,7245.0,49.28,0.0,False,336.866
PO-00730,Epsilon_Group,2023-03-08,2023-03-27,Office Supplies,Delivered,1493,56.98,52.51,43.0,Yes,Production,2023-03,78397.43,19.0,28367.0,52.51,0.0,False,254.684
PO-00731,Alpha_Inc,2022-09-16,2022-09-18,MRO,Delivered,778,65.85,62.08,74.8034321372855,No,Maintenance,2022-09,48298.24,2.0,1556.0,62.08,0.0,False,312.08
PO-00732,Delta_Logistics,2022-03-25,2022-04-11,MRO,Partially Delivered,1350,85.06,82.34,74.8034321372855,No,Maintenance,2022-03,111159.0,17.0,22950.0,82.34,0.0,False,293.344
PO-00733,Epsilon_Group,2023-04-27,2023-05-05,Office Supplies,Delivered,1070,44.4,40.07,26.0,Yes,Finance,2023-04,42874.9,8.0,8560.0,40.07,0.0,False,237.568
PO-00734,Beta_Supplies,2022-01-20,2022-02-03,Food Products,Pending,810,71.02,66.8,73.0,Yes,Logistics,2022-01,54108.0,14.0,11340.0,66.8,0.0,False,248.6
PO-00735,Delta_Logistics,2023-07-07,2023-07-23,Chemicals,Cancelled,725,66.4,62.1,118.0,Yes,Production,2023-07,45022.5,16.0,11600.0,62.1,0.0,False,274.347
PO-00736,Alpha_Inc,2022-02-23,2022-02-28,Packaging,Delivered,1467,34.2,30.5,25.0,Yes,Logistics,2022-02,44743.5,5.0,7335.0,30.5,0.0,False,274.129
PO-00737,Beta_Supplies,2022-12-25,2023-01-12,Packaging,Delivered,1942,93.98,81.31,198.0,Yes,Production,2022-12,157904.02000000002,18.0,34956.0,81.31000000000002,1.7477376356170217e-14,False,291.117
PO-00738,Gamma_Co,2022-08-18,2022-02-13,Services,Delivered,506,84.63,72.69,20.0,Yes,Finance,2022-08,36781.14,10.776811594202899,5453.066666666667,72.69,0.0,False,104.113
PO-00739,Alpha_Inc,2023-10-28,2023-11-13,Raw Materials,Delivered,969,76.53,75.64,30.0,Yes,Finance,2023-10,73295.16,16.0,15504.0,75.64,0.0,False,315.741
PO-00740,Delta_Logistics,2022-03-12,2022-03-19,MRO,Delivered,241,87.42,82.15,74.8034321372855,Yes,Maintenance,2022-03,19798.15,7.0,1687.0,82.15,0.0,False,293.344
PO-00741,Gamma_Co,2023-10-30,2023-11-09,Packaging,Delivered,788,97.3,94.44,32.0,Yes,Logistics,2023-10,74418.72,10.0,7880.0,94.44,0.0,False,284.458
PO-00742,Gamma_Co,2022-02-11,2022-02-13,Packaging,Delivered,1762,74.12,65.71,94.0,Yes,Maintenance,2022-02,115781.01999999999,2.0,3524.0,65.71,0.0,False,274.129
PO-00743,Alpha_Inc,2022-02-01,2022-02-13,MRO,Pending,1172,85.76,81.43,25.0,Yes,Logistics,2022-02,95435.96,10.776811594202899,12630.423188405797,81.43,0.0,False,290.327
PO-00744,Delta_Logistics,2022-09-11,2022-09-30,Metals,Delivered,1621,75.68,73.78,226.0,No,Maintenance,2022-09,119597.38,19.0,30799.0,73.78,0.0,False,353.075
PO-00745,Alpha_Inc,2022-07-24,2022-07-26,Chemicals,Delivered,1027,73.35,65.42,24.0,No,Procurement,2022-07,67186.34,2.0,2054.0,65.42,0.0,False,370.942
PO-00746,Beta_Supplies,2022-01-21,2022-02-13,MRO,Delivered,1058,65.68,57.21,101.0,Yes,Procurement,2022-01,60528.18,10.776811594202899,11401.866666666667,57.21,0.0,False,286.277
PO-00747,Beta_Supplies,2023-09-29,2023-10-05,Food Products,Delivered,145,85.52,81.86,11.0,No,Procurement,2023-09,11869.7,6.0,870.0,81.86,0.0,False,194.918
PO-00748,Epsilon_Group,2022-06-06,2022-02-13,Electronics,Delivered,1737,24.88,24.28,46.0,Yes,Procurement,2022-06,42174.36,10.776811594202899,18719.321739130435,24.28,0.0,False,129.789
PO-00749,Gamma_Co,2022-09-02,2022-09-15,Metals,Delivered,712,92.85,89.39,43.0,Yes,Production,2022-09,63645.68,13.0,9256.0,89.39,0.0,False,353.075
PO-00750,Epsilon_Group,2022-05-10,2022-05-16,Raw Materials,Delivered,1263,90.24,86.84,28.0,Yes,Procurement,2022-05,109678.92,6.0,7578.0,86.84,0.0,False,374.198
PO-00751,Delta_Logistics,2023-04-30,2022-02-13,Chemicals,Delivered,1809,13.58,12.68,74.8034321372855,No,Finance,2023-04,22938.12,10.776811594202899,19495.252173913042,12.68,0.0,False,315.944
PO-00752,Beta_Supplies,2023-11-17,2022-02-13,Office Supplies,Cancelled,86,93.6,88.22,5.0,Yes,Finance,2023-11,7586.92,10.776811594202899,926.8057971014493,88.22,0.0,False,199.526
PO-00753,Epsilon_Group,2022-04-28,2022-02-13,MRO,Delivered,1853,21.92,20.72,74.8034321372855,Yes,Production,2022-04,38394.159999999996,10.776811594202899,19969.431884057973,20.72,0.0,False,298.74
PO-00754,Beta_Supplies,2023-08-01,2023-08-02,Packaging,Delivered,1442,43.98,41.82,140.0,No,Procurement,2023-08,60304.44,1.0,1442.0,41.82,0.0,False,283.665
PO-00755,Beta_Supplies,2022-08-12,2022-09-01,Electronics,Pending,1768,79.61,74.97,207.0,No,Procurement,2022-08,132546.96,20.0,35360.0,74.97,0.0,False,130.969
PO-00756,Beta_Supplies,2023-04-22,2023-05-03,Food Products,Partially Delivered,1598,26.3,26.03,154.0,No,Procurement,2023-04,41595.94,11.0,17578.0,26.03,0.0,False,270.26
PO-00757,Alpha_Inc,2023-12-18,2024-01-05,Electronics,Cancelled,328,93.23,82.63,6.0,Yes,Maintenance,2023-12,27102.64,18.0,5904.0,82.63,0.0,False,134.879
PO-00758,Epsilon_Group,2022-09-20,2022-09-25,Services,Delivered,266,88.29,80.22,4.0,Yes,Logistics,2022-09,21338.52,5.0,1330.0,80.22,0.0,False,103.94
PO-00759,Gamma_Co,2023-01-13,2023-01-28,Food Products,Delivered,916,59.01,53.37,47.0,Yes,Maintenance,2023-01,48886.92,15.0,13740.0,53.37,0.0,False,268.915
PO-00760,Epsilon_Group,2022-06-21,2022-06-25,Raw Materials,Cancelled,922,10.84,9.27,29.0,Yes,Logistics,2022-06,8546.94,4.0,3688.0,9.270000000000001,1.9162425451998387e-14,False,379.442
PO-00761,Gamma_Co,2023-09-13,2023-09-28,Manufacturing,Delivered,1871,39.42,37.41,101.0,No,Procurement,2023-09,69994.11,15.0,28065.0,37.410000000000004,1.8993390423953495e-14,False,331.391
PO-00762,Epsilon_Group,2023-09-14,2023-09-20,Manufacturing,Delivered,1346,72.08,67.04,38.0,Yes,Procurement,2023-09,90235.84000000001,6.0,8076.0,67.04,0.0,False,331.391
PO-00763,Epsilon_Group,2022-04-28,2022-05-09,Metals,Delivered,1954,99.78,87.47,57.0,Yes,Maintenance,2022-04,170916.38,11.0,21494.0,87.47,0.0,False,405.655
PO-00764,Beta_Supplies,2022-06-17,2022-07-06,Packaging,Delivered,111,68.53,65.22,11.0,Yes,Maintenance,2022-06,7239.42,19.0,2109.0,65.22,0.0,False,289.831
PO-00765,Gamma_Co,2022-11-15,2022-11-22,Manufacturing,Pending,645,35.05,30.88,27.0,Yes,Logistics,2022-11,19917.6,7.0,4515.0,30.88,0.0,False,315.106
PO-00766,Gamma_Co,2022-04-21,2022-05-04,Metals,Cancelled,1953,68.07,62.95,87.0,Yes,Finance,2022-04,122941.35,13.0,25389.0,62.95,0.0,False,405.655
PO-00767,Gamma_Co,2023-08-16,2023-09-02,Manufacturing,Delivered,778,64.17,61.6,47.0,Yes,Logistics,2023-08,47924.8,17.0,13226.0,61.6,0.0,False,330.359
PO-00768,Epsilon_Group,2022-01-27,2022-02-09,Food Products,Delivered,1415,80.19,78.34,74.8034321372855,Yes,Maintenance,2022-01,110851.1,13.0,18395.0,78.34,0.0,False,248.6
PO-00769,Gamma_Co,2022-11-16,2022-11-22,MRO,Delivered,446,20.61,19.46,14.0,Yes,Maintenance,2022-11,8679.16,6.0,2676.0,19.46,0.0,False,315.106
PO-00770,Epsilon_Group,2023-08-13,2022-02-13,MRO,Delivered,748,85.95,79.16,32.0,Yes,Production,2023-08,59211.68,10.776811594202899,8061.055072463769,79.16,0.0,False,330.359
PO-00771,Alpha_Inc,2023-11-25,2023-12-03,Chemicals,Pending,1092,65.17,63.11,21.0,Yes,Maintenance,2023-11,68916.12,8.0,8736.0,63.10999999999999,-1.1258797904612586e-14,False,279.801
PO-00772,Beta_Supplies,2023-01-20,2023-02-02,Chemicals,Delivered,226,102.47,99.16,28.0,Yes,Production,2023-01,22410.16,13.0,2938.0,99.16,0.0,False,345.017
PO-00773,Delta_Logistics,2023-02-11,2023-02-20,Raw Materials,Delivered,1685,43.42,42.24,262.0,Yes,Finance,2023-02,71174.40000000001,9.0,15165.0,42.24,0.0,False,336.439
PO-00774,Alpha_Inc,2022-07-23,2022-02-13,Chemicals,Delivered,445,68.94,60.35,7.0,Yes,Logistics,2022-07,26855.75,10.776811594202899,4795.68115942029,60.35,0.0,False,370.942
PO-00775,Gamma_Co,2022-03-19,2022-04-07,Food Products,Delivered,494,94.82,81.89,29.0,Yes,Logistics,2022-03,40453.66,19.0,9386.0,81.89,0.0,False,301.702
PO-00776,Beta_Supplies,2023-08-30,2023-09-11,MRO,Delivered,1306,21.05,18.27,128.0,Yes,Production,2023-08,23860.62,12.0,15672.0,18.27,0.0,False,330.359
PO-00777,Beta_Supplies,2023-12-09,2023-12-11,Metals,Delivered,1988,105.2,93.23,187.0,Yes,Logistics,2023-12,185341.24000000002,2.0,3976.0,93.23,0.0,False,325.503
